Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,SportsFacility,ATM,ClubHouse,24X7Security,PowerBackup,CarParking,LiftAvailable,furnishing
7.738,1.65,3,1,1,1,1,0,0,0,1,1,0,0,0
6.354,1.355,2,1,1,1,1,0,0,0,1,1,0,0,0
2.814,0.6,1,1,1,1,1,0,0,0,1,1,0,0,0
5.463,1.165,2,1,1,1,1,0,0,0,1,1,0,0,0
7.456999,1.59,3,1,1,1,1,0,0,0,1,1,0,0,0
5.416,1.155,2,1,1,1,1,0,0,0,1,1,0,0,0
11.7,2.495,3,1,1,1,1,0,0,0,1,1,0,0,0
5.604,1.195,2,1,1,1,1,0,0,0,1,1,0,0,0
7.175,1.53,3,1,1,1,1,0,0,0,1,1,0,0,0
7.504,1.6,3,1,1,1,1,0,0,0,1,1,0,0,0
5.628,1.2,2,1,1,1,1,0,0,0,1,1,0,0,0
5.2,0.884,2,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0.884,2,1,1,0,0,1,0,1,0,1,0,1,0
6.385,1.12,2,0,0,0,0,0,0,0,1,1,1,1,0
6.531999,1.005,2,1,1,0,0,1,0,1,1,0,1,0,0
9.457,1.455,3,1,1,0,0,1,0,1,1,0,1,0,0
9.035,1.39,3,1,1,0,0,1,0,1,1,0,1,0,0
6.662,1.025,2,1,1,0,0,1,0,1,1,0,1,0,0
7.181999,1.105,2,1,1,0,0,1,0,1,1,0,1,0,0
7.377,1.135,2,1,1,0,0,1,0,1,1,0,1,0,0
7.125,1.425,3,1,1,1,1,0,0,1,1,0,1,0,0
6.389,1.125,2,0,0,0,0,1,0,1,1,1,1,1,0
6.459,1.125,2,0,0,0,0,0,0,0,1,1,1,1,0
11.8,2.021,3,1,1,1,1,0,0,1,0,1,1,1,0
11.5,1.971,3,1,1,1,1,0,0,1,0,1,1,1,0
7.92,1.354,2,1,1,1,1,0,0,1,0,1,1,1,0
10.7,1.845,3,1,1,1,1,0,0,1,0,1,1,1,0
10.6,1.823,3,1,1,1,1,0,0,1,0,1,1,1,0
8.464,1.447,2,1,1,1,1,0,0,1,0,1,1,1,0
8.184,1.399,2,1,1,1,1,0,0,1,0,1,1,1,0
10.1,1.735,3,1,1,1,1,0,0,1,0,1,1,1,0
8.178,1.398,2,1,1,1,1,0,0,1,0,1,1,1,0
11.299999,1.94,3,1,1,1,1,0,0,1,0,1,1,1,0
10.1,1.743,3,1,1,1,1,0,0,1,0,1,1,1,0
8.289,1.417,2,1,1,1,1,0,0,1,0,1,1,1,0
7.856,1.343,2,1,1,1,1,0,0,1,0,1,1,1,0
8.254,1.411,2,1,1,1,1,0,0,1,0,1,1,1,0
7.820999,1.337,2,1,1,1,1,0,0,1,0,1,1,1,0
11.7,2.01,3,1,1,1,1,0,0,1,0,1,1,1,0
10.5,1.797,3,1,1,1,1,0,0,1,0,1,1,1,0
10.3,1.768,3,1,1,1,1,0,0,1,0,1,1,1,0
4.455,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0
4.905,1.09,2,0,0,0,0,0,0,0,0,0,0,0,0
5.55,1.25,2,0,0,0,0,0,0,0,1,1,1,1,0
4.5,1.012,2,0,0,0,0,0,0,0,1,1,1,1,0
13.0,1.63,3,1,1,0,0,1,0,1,0,1,0,1,0
5.5,1.082,2,1,1,1,1,1,0,1,1,1,1,1,0
20.7,1.987,3,1,1,1,1,0,0,1,0,1,0,1,0
3.999,1.333,3,1,1,1,1,1,1,1,1,1,1,1,0
3.522,1.174,3,1,1,1,1,1,1,1,1,1,1,1,0
2.874,0.958,2,1,1,1,1,1,1,1,1,1,1,1,0
3.682,1.473,3,1,1,1,1,1,1,1,1,1,1,1,0
3.427,1.371,3,1,1,1,1,1,1,1,1,1,1,1,0
3.932,1.573,3,1,1,1,1,1,1,1,1,1,1,1,0
3.822,1.529,3,1,1,1,1,1,1,1,1,1,1,1,0
2.487,0.995,2,1,1,1,1,1,1,1,1,1,1,1,0
5.58,1.24,3,0,0,0,0,0,0,0,0,0,0,0,0
5.13,1.14,3,0,0,0,0,0,0,0,0,0,0,0,0
4.91,0.884,2,0,0,0,0,0,0,0,0,0,0,0,0
4.91,0.884,2,0,0,0,0,0,0,0,0,0,0,0,0
4.342,1.241,3,1,1,0,0,1,0,0,0,1,0,1,0
3.338,0.954,2,1,1,0,0,1,0,1,0,1,0,1,0
2.578,0.737,2,1,1,0,0,1,0,1,0,1,0,1,0
3.415,0.976,2,1,1,0,0,1,0,1,0,1,0,1,0
3.114,0.89,2,1,1,0,0,1,0,0,0,1,0,1,0
2.879,0.823,2,1,0,0,0,1,0,0,0,1,0,1,0
4.485,1.282,3,1,1,0,0,1,0,1,0,1,0,1,0
3.124,0.893,2,1,1,0,0,1,0,1,0,1,0,1,0
4.713,1.347,3,1,1,0,0,1,0,1,0,1,0,1,0
4.517,1.291,2,1,1,0,0,1,0,1,0,1,0,1,0
4.734,1.353,3,1,1,0,0,1,0,1,0,1,0,1,0
3.159,0.903,2,1,1,0,0,1,0,1,0,1,0,1,0
4.219,1.206,3,1,1,0,0,1,0,1,0,1,0,1,0
4.734,1.353,3,1,1,0,0,1,0,1,0,1,0,1,0
2.578,0.743,2,1,1,0,0,1,0,1,0,1,0,1,0
3.645,1.042,2,1,1,0,0,1,0,1,0,1,0,1,0
4.342,1.241,2,1,1,0,0,1,0,1,0,1,0,1,0
2.253,0.644,1,1,1,0,0,0,0,0,0,1,0,1,0
2.893,0.827,2,1,1,0,0,1,0,1,0,1,0,1,0
2.614,0.747,2,1,1,0,0,1,0,1,0,1,0,1,0
10.5,2.0,3,0,0,0,0,0,0,0,0,1,0,1,0
4.867,1.352,3,1,1,0,0,0,0,1,0,1,0,1,0
4.735,1.352,3,1,1,0,0,0,0,0,0,1,0,1,0
2.653,0.737,2,1,1,0,0,0,0,0,0,1,0,1,0
2.862,0.795,2,1,1,0,0,0,0,0,0,1,0,1,0
3.339,0.954,2,0,0,0,0,0,0,0,0,0,0,0,0
2.962,0.823,2,1,1,0,0,0,0,1,0,1,0,1,0
2.88,0.823,2,1,1,0,0,0,0,1,0,1,0,1,0
2.318,0.644,1,1,1,0,0,1,0,1,0,1,0,1,0
2.254,0.644,2,1,1,0,0,0,0,1,0,1,0,1,0
2.254,0.644,1,1,1,0,0,0,0,1,0,1,0,1,0
2.973,0.826,2,1,1,0,0,0,0,1,0,1,0,1,0
4.87,1.353,3,1,1,0,0,0,0,0,0,1,0,1,0
2.781,0.795,2,1,1,0,0,1,0,1,0,1,0,1,0
4.713,1.347,3,1,1,0,0,1,0,1,0,1,0,1,0
2.613,0.747,2,1,1,0,0,1,0,0,0,1,0,1,0
4.562,1.304,3,1,1,0,0,1,0,1,0,1,0,1,0
4.783,1.367,2,1,1,0,0,1,0,1,0,1,0,1,0
4.342,1.241,2,1,1,0,0,1,0,1,0,1,0,1,0
2.879,0.823,2,1,1,0,0,1,0,0,0,1,0,1,0
5.045,1.37,3,1,0,1,0,0,0,1,1,1,0,1,0
4.362,1.175,2,1,0,1,0,0,0,1,1,1,0,1,0
5.5,1.5,3,1,0,1,0,0,0,1,1,1,0,1,0
4.565,1.233,2,1,0,1,0,0,0,1,1,1,0,1,0
4.0,1.1,2,1,0,1,0,0,0,1,1,1,0,1,0
4.8,1.3,3,1,0,1,0,0,0,1,1,1,0,1,0
4.485,1.21,2,1,0,1,0,0,0,1,1,1,0,1,0
4.011999,1.075,2,1,0,1,0,0,0,1,1,1,0,1,0
4.52,1.22,2,1,0,1,0,0,0,1,1,1,0,1,0
4.292,1.155,2,1,0,1,0,0,0,1,1,1,0,1,0
4.73,1.28,3,1,0,1,0,0,0,1,1,1,0,1,0
4.975,1.35,3,1,0,1,0,0,0,1,1,1,0,1,0
4.905,1.33,3,1,0,1,0,0,0,1,1,1,0,1,0
4.222,1.135,2,1,0,1,0,0,0,1,1,1,0,1,0
3.995,1.07,2,1,0,1,0,0,0,1,1,1,0,1,0
8.076,2.019,3,1,1,1,1,0,0,1,1,1,1,1,0
4.7,1.005,2,0,0,0,0,0,0,0,0,0,0,0,0
3.579,1.193,3,1,1,1,1,1,1,1,1,1,1,1,0
3.372,1.124,2,1,1,1,1,1,1,1,1,1,1,1,0
2.922,0.974,2,1,1,1,1,1,1,1,1,1,1,1,0
2.844,0.948,2,1,1,1,1,1,1,1,1,1,1,1,0
2.901,0.967,2,1,1,1,1,1,1,1,1,1,1,1,0
2.82,0.94,2,1,1,1,1,1,1,1,1,1,1,1,0
4.458,1.486,3,1,1,1,1,1,1,1,1,1,1,1,0
3.483,1.161,3,1,1,1,1,1,1,1,1,1,1,1,0
3.699,1.233,3,1,1,1,1,1,1,1,1,1,1,1,0
3.906,1.302,3,1,1,1,1,1,1,1,1,1,1,1,0
2.889,0.963,2,1,1,1,1,1,1,1,1,1,1,1,0
3.429,1.143,2,1,1,1,1,1,1,1,1,1,1,1,0
4.164,1.388,3,1,1,1,1,1,1,1,1,1,1,1,0
3.384,1.128,2,1,1,1,1,1,1,1,1,1,1,1,0
2.935,1.174,2,1,1,1,1,1,1,1,1,1,1,1,0
4.097,1.639,3,1,1,1,1,1,1,1,1,1,1,1,0
3.202,1.281,2,1,1,1,1,1,1,1,1,1,1,1,0
2.867,1.147,2,1,1,1,1,1,1,1,1,1,1,1,0
3.411999,1.365,3,1,1,1,1,1,1,1,1,1,1,1,0
2.436,0.87,2,1,1,0,0,1,0,1,0,1,0,1,0
2.8,1.0,2,1,1,0,0,1,0,1,0,1,0,1,0
3.01,1.075,3,1,1,0,0,1,0,1,0,1,0,1,0
2.52,0.9,2,1,1,0,0,1,0,1,0,1,0,1,0
3.038,1.085,2,1,1,0,0,1,0,1,0,1,0,1,0
3.01,1.075,3,1,1,0,1,1,0,1,1,1,0,1,0
3.177,0.71,1,0,0,0,0,0,0,0,0,1,0,1,0
10.6,2.674,3,1,1,1,1,0,0,1,1,1,1,1,0
7.2,1.195,2,1,0,1,0,0,0,0,1,1,0,1,0
20.4,2.36,3,1,1,1,1,1,1,1,1,1,1,1,0
17.6,2.307,3,1,1,1,1,1,1,1,1,1,1,1,0
20.2,2.127,3,1,1,1,1,1,0,1,0,1,0,1,0
10.2,1.232,2,1,1,0,0,1,0,1,0,1,0,1,0
4.002,1.04,2,1,1,1,0,1,0,1,1,1,1,0,0
4.568,1.187,2,1,1,1,0,1,0,1,1,1,1,0,0
4.056,1.054,2,1,1,1,0,1,0,1,1,1,1,0,0
4.303,1.118,2,1,1,1,0,1,0,1,1,1,1,0,0
4.299,1.117,2,1,1,1,0,1,0,1,1,1,1,0,0
4.541,1.18,2,1,1,1,0,1,0,1,1,1,1,0,0
4.21,1.094,2,1,1,1,0,1,0,1,1,1,1,0,0
4.195,1.09,2,1,1,1,0,1,0,1,1,1,1,0,0
4.226,1.098,2,1,1,1,0,1,0,1,1,1,1,0,0
4.638,1.205,2,1,1,1,0,1,0,1,1,1,1,0,0
4.699,1.221,3,1,1,1,0,1,0,1,1,1,1,0,0
4.426,1.15,2,1,1,1,0,1,0,1,1,1,1,0,0
3.925,1.02,2,1,1,1,0,1,0,1,1,1,1,0,0
4.345,1.129,2,1,1,1,0,1,0,1,1,1,1,0,0
4.086999,1.062,2,1,1,1,0,1,0,1,1,1,1,0,0
4.076,1.059,2,1,1,1,0,1,0,1,1,1,1,0,0
4.072,1.058,2,1,1,1,0,1,0,1,1,1,1,0,0
4.614,1.199,2,1,1,1,0,1,0,1,1,1,1,0,0
4.054,1.448,3,1,1,1,0,0,0,1,1,1,1,0,0
3.5,1.25,3,1,1,1,0,0,0,1,1,1,1,0,0
4.165999,1.488,3,1,1,1,0,0,0,1,1,1,1,0,0
3.068,1.096,2,1,1,1,0,0,0,1,1,1,1,0,0
4.174,1.491,3,1,1,1,0,0,0,1,1,1,1,0,0
3.052,1.09,2,1,1,1,0,0,0,1,1,1,1,0,0
3.085,1.102,2,1,1,1,0,0,0,1,1,1,1,0,0
3.264,1.166,2,1,1,1,0,0,0,1,1,1,1,0,0
2.576,0.92,2,1,1,1,0,0,0,1,1,1,1,0,0
3.197,1.142,2,1,1,1,0,0,0,1,1,1,1,0,0
4.342,1.551,3,1,1,1,0,0,0,1,1,1,1,0,0
3.178,1.135,2,1,1,1,0,0,0,1,1,1,1,0,0
3.913,1.505,3,1,1,1,1,0,0,1,0,1,1,0,0
3.561999,1.37,3,1,1,1,1,0,0,1,0,1,1,0,0
4.292,1.533,3,1,1,1,0,0,0,1,1,1,1,0,0
2.899,1.115,2,1,1,1,1,0,0,1,0,1,1,0,0
2.925,1.125,2,1,1,1,1,0,0,1,0,1,1,0,0
2.984,1.066,2,1,1,1,0,0,0,1,1,1,1,0,0
3.809,1.465,3,1,1,1,1,0,0,1,0,1,1,0,0
6.698,1.675,3,0,0,0,0,0,0,0,0,1,1,1,0
4.958,1.24,2,0,0,0,0,0,0,0,0,1,1,1,0
4.958,1.24,2,0,0,0,0,0,0,0,0,1,1,1,0
4.878,1.22,2,0,0,0,0,0,0,0,0,1,1,1,0
4.878,1.22,2,0,0,0,0,0,0,0,0,1,1,1,0
4.898,1.225,2,0,0,0,0,0,0,0,0,1,1,1,0
4.898,1.225,2,0,0,0,0,0,0,0,0,1,1,1,0
5.078,1.27,2,0,0,0,0,0,0,0,0,1,1,1,0
5.078,1.27,2,0,0,0,0,0,0,0,0,1,1,1,0
4.5,1.075,2,1,1,0,1,1,0,1,0,1,1,1,2
3.01,1.075,3,1,0,0,1,0,0,1,1,1,0,1,0
2.436,0.87,2,1,0,0,1,0,0,1,1,1,0,1,0
2.8,1.0,2,1,0,0,1,0,0,1,1,1,0,1,0
3.388,1.21,3,1,0,0,1,0,0,1,1,1,0,1,0
2.52,0.9,2,1,0,0,1,0,0,1,1,1,0,1,0
3.038,1.085,2,1,0,0,1,0,0,1,1,1,0,1,0
2.464,0.88,2,1,0,0,1,0,0,1,1,1,0,1,0
4.5,1.075,2,1,1,0,1,1,0,1,0,1,1,1,2
5.797,1.414,3,1,0,1,0,0,0,0,0,1,0,1,0
4.928,1.12,2,1,1,0,0,1,0,0,0,1,0,1,0
4.147,1.185,3,1,1,0,0,1,0,0,0,1,0,1,0
4.4,1.0,2,1,0,1,0,0,0,0,0,1,0,1,0
7.211,1.373,3,1,1,1,1,0,0,0,1,1,0,1,0
5.91,1.109,2,1,1,1,1,0,0,0,1,1,0,1,0
7.423,1.415,3,1,1,1,1,0,0,0,1,1,0,1,0
9.227,1.782,3,1,1,1,1,0,0,0,1,1,0,1,0
7.263,1.383,3,1,1,1,1,0,0,0,1,1,0,1,0
6.494,1.227,2,1,1,1,1,0,0,0,1,1,0,1,0
8.458,1.626,3,1,1,1,1,0,0,0,1,1,0,1,0
9.094,1.755,3,1,1,1,1,0,0,0,1,1,0,1,0
7.847,1.502,3,1,1,1,1,0,0,0,1,1,0,1,0
6.520999,1.233,2,1,1,1,1,0,0,0,1,1,0,1,0
7.184,1.367,3,1,1,1,1,0,0,0,1,1,0,1,0
5.858,1.098,2,1,1,1,1,0,0,0,1,1,0,1,0
7.689,1.47,3,1,1,1,1,0,0,0,1,1,0,1,0
6.415,1.211,3,1,1,1,1,0,0,0,1,1,0,1,0
5.752,1.077,2,1,1,1,1,0,0,0,1,1,0,1,0
6.388,1.206,2,1,1,1,1,0,0,0,1,1,0,1,0
7.078,1.346,3,1,1,1,1,0,0,0,1,1,0,1,0
5.804,1.087,2,1,1,1,1,0,0,0,1,1,0,1,0
11.2,2.185,3,1,1,1,1,0,0,0,1,1,0,1,0
7.608,1.453,3,1,1,1,1,0,0,0,1,1,0,1,0
6.361,1.2,2,1,1,1,1,0,0,0,1,1,0,1,0
8.192,1.572,3,1,1,1,1,0,0,0,1,1,0,1,0
6.255,1.179,2,1,1,1,1,0,0,0,1,1,0,1,0
8.83,1.701,3,1,1,1,1,0,0,0,1,1,0,1,0
9.517,1.841,3,1,1,1,1,0,0,0,1,1,0,1,0
7.556,1.443,3,1,1,1,1,0,0,0,1,1,0,1,0
7.554,1.442,3,1,1,1,1,0,0,0,1,1,0,1,0
6.228,1.173,2,1,1,1,1,0,0,0,1,1,0,1,0
7.581,1.448,3,1,1,1,1,0,0,0,1,1,0,1,0
10.8,2.121,3,1,1,1,1,0,0,0,1,1,0,1,0
6.203,1.168,2,1,1,1,1,0,0,0,1,1,0,1,0
7.398,1.411,3,1,1,1,1,0,0,0,1,1,0,1,0
6.07,1.141,2,1,1,1,1,0,0,0,1,1,0,1,0
6.733,1.276,3,1,1,1,1,0,0,0,1,1,0,1,0
6.125,1.152,2,1,1,1,1,0,0,0,1,1,0,1,0
8.086,1.55,3,1,1,1,1,0,0,0,1,1,0,1,0
7.29,1.389,3,1,1,1,1,0,0,0,1,1,0,1,0
6.654,1.26,3,1,1,1,1,0,0,0,1,1,0,1,0
7.98,1.529,3,1,1,1,1,0,0,0,1,1,0,1,0
7.322,1.395,3,1,1,1,1,0,0,0,1,1,0,1,0
6.043,1.136,2,1,1,1,1,0,0,0,1,1,0,1,0
6.706,1.27,3,1,1,1,1,0,0,0,1,1,0,1,0
7.342,1.399,3,1,1,1,1,0,0,0,1,1,0,1,0
7.8,1.65,3,0,0,0,0,0,0,0,0,1,0,0,0
6.8,1.5,3,0,0,0,0,0,0,0,0,1,0,0,0
4.455,1.1,2,1,0,1,0,0,0,0,1,1,1,1,0
4.1,1.0,2,1,0,1,0,0,0,0,0,1,0,1,0
5.7,1.14,2,1,1,1,1,0,0,0,1,1,0,1,0
6.0,1.22,2,1,1,1,1,0,0,0,1,1,0,1,0
5.755,1.15,2,1,1,1,1,0,0,0,1,1,0,1,0
6.695,1.35,3,1,1,1,1,0,0,0,1,1,0,1,0
5.896,1.18,2,1,1,1,1,0,0,0,1,1,0,1,0
5.6,1.13,2,1,1,1,1,0,0,0,1,1,0,1,0
5.8,1.16,2,1,1,1,1,0,0,0,1,1,0,1,0
6.577,1.325,3,1,1,1,1,0,0,0,1,1,0,1,0
5.473,1.09,2,1,1,1,1,0,0,0,1,1,0,1,0
5.849,1.17,2,1,1,1,1,0,0,0,1,1,0,1,0
5.825,1.165,2,1,1,1,1,0,0,0,1,1,0,1,0
4.489,1.095,2,1,0,1,0,0,0,0,0,1,0,0,0
5.8,1.16,2,1,1,1,1,0,0,0,1,1,0,1,0
16.9,1.81,3,1,1,1,1,1,0,1,1,1,1,1,2
14.9,1.74,3,1,1,1,1,1,0,1,1,1,1,1,2
14.1,1.63,3,1,1,1,1,1,0,1,1,1,1,1,2
12.1,1.44,2,1,1,1,1,1,0,1,1,1,1,1,2
10.7,1.245,2,1,1,1,1,1,0,1,1,1,1,1,2
4.831,1.098,2,1,1,0,0,1,0,1,0,1,0,1,0
3.632,1.215,3,1,1,1,0,0,0,0,1,1,1,1,0
2.96,0.99,2,1,1,1,0,0,0,0,1,1,1,1,0
3.363,1.125,2,1,1,1,0,0,0,0,1,1,1,1,0
3.087,0.95,2,1,1,1,0,0,0,1,1,1,0,1,0
3.981,1.225,3,1,1,1,0,0,0,1,1,1,0,1,0
3.331,1.025,2,1,1,1,0,0,0,1,1,1,0,1,0
2.096,0.645,1,1,1,1,0,0,0,1,1,1,0,1,0
8.218,1.505,3,1,1,1,1,0,0,1,1,1,1,1,0
8.370999,1.535,3,1,1,1,1,0,0,1,1,1,1,1,0
8.039,1.47,3,1,1,1,1,0,0,1,1,1,1,1,0
5.868,1.045,2,1,1,1,1,0,0,1,1,1,1,1,0
6.021,1.075,2,1,1,1,1,0,0,1,1,1,1,1,0
7.194,1.29,2,1,1,1,1,0,0,1,1,1,1,1,0
7.581,1.38,2,1,1,1,1,0,0,1,1,1,1,1,0
8.137,1.465,3,1,1,1,1,0,0,1,1,1,1,1,0
28.0,2.79,4,1,1,1,1,1,0,1,1,1,1,1,2
13.0,1.32,2,1,1,1,1,1,0,1,1,1,1,1,0
26.0,3.3,4,1,1,0,0,1,1,1,1,1,1,1,2
10.5,1.5,3,1,1,0,0,1,1,1,1,1,1,1,0
11.5,2.087,3,1,1,0,0,1,1,1,1,1,1,1,0
12.5,2.142,3,1,1,0,0,1,1,1,1,1,1,1,0
11.0,1.85,3,1,1,0,0,1,1,1,1,1,1,1,0
12.0,1.93,3,1,1,0,0,1,1,1,1,1,1,1,0
2.8,1.0,1,1,1,0,0,1,0,1,0,1,0,1,0
4.407,1.075,2,1,0,1,0,0,0,0,0,1,0,1,0
4.407,1.075,2,1,0,1,0,0,0,0,0,1,0,0,0
14.0,2.17,3,1,1,1,0,1,0,1,1,1,1,1,0
10.9,1.691,3,1,1,1,0,1,0,1,1,1,1,1,0
4.325,1.055,2,1,0,1,0,0,0,0,1,1,1,1,0
4.489,1.095,2,1,0,1,0,0,0,0,0,1,0,0,0
29.9,3.205,4,1,1,1,1,1,0,1,1,1,1,1,2
28.3,3.033,4,1,1,1,1,1,0,1,1,1,1,1,2
23.5,2.522,3,1,1,1,1,1,0,1,1,1,1,1,2
23.1,2.48,3,1,1,1,1,1,0,1,1,1,1,1,2
21.4,2.378,3,1,1,1,1,1,0,1,1,1,1,1,2
7.83,1.8,3,1,1,1,1,0,0,1,1,1,1,1,0
5.968,1.372,2,1,1,1,1,0,0,1,1,1,1,1,0
6.085,1.242,2,1,1,1,1,0,0,1,1,1,1,0,0
5.439,1.11,2,1,1,1,1,0,0,1,1,1,1,0,0
6.762,1.38,3,1,1,1,1,0,0,1,1,1,1,0,0
5.488,1.12,2,1,1,1,1,0,0,1,1,1,1,0,0
5.478,1.118,2,1,1,1,1,0,0,1,1,1,1,0,0
7.438,1.518,3,1,1,1,1,0,0,1,1,1,1,0,0
6.791,1.386,3,1,1,1,1,0,0,1,1,1,1,0,0
5.997,1.224,2,1,1,1,1,0,0,1,1,1,1,0,0
6.654,1.358,3,1,1,1,1,0,0,1,1,1,1,0,0
5.987,1.222,2,1,1,1,1,0,0,1,1,1,1,0,0
7.006999,1.43,3,1,1,1,1,0,0,1,1,1,1,0,0
3.567,0.728,1,1,1,1,1,0,0,1,1,1,1,0,0
6.051,1.235,2,1,1,1,1,0,0,1,1,1,1,0,0
7.026,1.434,3,1,1,1,1,0,0,1,1,1,1,0,0
5.938,1.212,2,1,1,1,1,0,0,1,1,1,1,0,0
6.237,1.273,2,1,1,1,1,0,0,1,1,1,1,0,0
5.978,1.22,2,1,1,1,1,0,0,1,1,1,1,0,0
5.62,1.147,2,1,1,1,1,0,0,1,1,1,1,0,0
6.149,1.255,2,1,1,1,1,0,0,1,1,1,1,0,0
7.193,1.468,3,1,1,1,1,0,0,1,1,1,1,0,0
6.193,1.264,2,1,1,1,1,0,0,1,1,1,1,0,0
9.369,1.735,3,1,1,1,1,1,0,1,1,1,1,1,0
8.073,1.495,3,1,1,1,1,1,0,1,1,1,1,1,0
9.18,1.7,3,1,1,1,1,1,0,1,1,1,1,1,0
7.028,1.44,3,1,1,1,0,1,0,1,1,1,0,1,0
6.148,1.245,2,1,1,1,0,1,0,1,1,1,0,1,0
7.344,1.51,3,1,1,1,0,1,0,1,1,1,0,1,0
6.419,1.305,2,1,1,1,0,1,0,1,1,1,0,1,0
5.584,1.12,2,1,1,1,0,1,0,1,1,1,0,1,0
6.374,1.295,3,1,1,1,0,1,0,1,1,1,0,1,0
6.058,1.225,2,1,1,1,0,1,0,1,1,1,0,1,0
6.983,1.43,3,1,1,1,0,1,0,1,1,1,0,1,0
6.396,1.3,2,1,1,1,0,1,0,1,1,1,0,1,0
7.163,1.47,3,1,1,1,0,1,0,1,1,1,0,1,0
6.283,1.275,2,1,1,1,0,1,0,1,1,1,0,1,0
6.893,1.41,3,1,1,1,0,1,0,1,1,1,0,1,0
5.674,1.14,2,1,1,1,0,1,0,1,1,1,0,1,0
6.915,1.415,3,1,1,1,0,1,0,1,1,1,0,1,0
7.095999,1.455,3,1,1,1,0,1,0,1,1,1,0,1,0
7.389,1.52,3,1,1,1,0,1,0,1,1,1,0,1,0
6.216,1.26,2,1,1,1,0,1,0,1,1,1,0,1,0
7.412,1.525,3,1,1,1,0,1,0,1,1,1,0,1,0
5.606,1.125,2,1,1,1,0,1,0,1,1,1,0,1,0
6.193,1.255,2,1,1,1,0,1,0,1,1,1,0,1,0
5.651,1.135,2,1,1,1,0,1,0,1,1,1,0,1,0
35.5,2.936,3,1,1,1,1,1,0,1,1,1,1,1,2
11.399999,1.597,3,1,1,1,1,1,0,1,1,1,1,1,2
10.8,1.514,3,1,1,1,1,1,0,1,1,1,1,1,2
10.2,1.431,2,1,1,1,1,1,0,1,1,1,1,1,2
9.8,1.365,2,1,1,1,1,1,0,1,1,1,1,1,2
7.9,1.205,2,1,1,0,0,1,0,1,1,1,1,1,2
6.57,1.007,2,1,1,0,0,1,0,1,1,1,1,1,2
22.799999,2.243,3,1,1,1,0,1,0,1,1,1,1,1,2
21.2,2.051,3,1,1,1,0,1,0,1,1,1,1,1,2
7.2,1.35,3,1,1,0,0,1,1,1,0,1,0,1,2
6.5,1.225,3,1,1,0,0,1,1,1,0,1,0,1,2
6.2,1.165,2,1,1,0,0,1,1,1,0,1,0,1,2
4.732,1.315,3,1,0,1,1,0,0,0,1,1,1,1,0
4.75,1.32,2,1,0,1,1,0,0,0,1,1,1,1,0
4.498,1.25,2,1,0,1,1,0,0,0,1,1,1,1,0
4.87,1.29,3,1,0,1,1,0,0,0,1,1,1,1,0
4.642,1.29,2,1,0,1,1,0,0,0,1,1,1,1,0
4.912,1.365,3,1,0,1,1,0,0,0,1,1,1,1,0
5.398,1.5,3,1,0,1,1,0,0,0,1,1,1,1,0
4.318,1.2,2,1,0,1,1,0,0,0,1,1,1,1,0
3.01,1.075,3,1,0,0,1,0,0,1,1,1,0,1,0
2.436,0.87,2,1,0,0,1,0,0,1,1,1,0,1,0
2.8,1.0,2,1,0,0,1,0,0,1,1,1,0,1,0
3.388,1.21,3,1,0,0,1,0,0,1,1,1,0,1,0
2.52,0.9,2,1,0,0,1,0,0,1,1,1,0,1,0
10.8,1.745,3,1,1,1,1,0,0,1,1,1,1,0,0
8.868,1.417,2,1,1,1,1,0,0,1,1,1,1,0,0
11.399999,1.814,3,1,1,1,1,0,0,1,1,1,1,0,0
9.366,1.503,2,1,1,1,1,0,0,1,1,1,1,0,0
11.2,1.814,3,1,1,1,1,1,0,1,1,1,1,1,0
9.888,1.595,3,1,1,1,1,1,0,1,1,1,1,1,0
10.8,1.759,3,1,1,1,1,1,0,1,1,1,1,1,0
25.5,1.839,3,1,1,0,0,0,0,1,1,1,1,1,0
34.0,2.461,4,1,1,0,0,0,0,1,1,1,1,1,0
17.5,1.249,2,1,1,0,0,0,0,1,1,1,1,1,0
34.5,2.503,4,1,1,0,0,0,0,1,1,1,1,1,0
19.5,1.385,2,1,1,0,0,0,0,1,1,1,1,1,0
7.1,1.286,3,1,1,0,0,1,0,1,0,1,0,1,2
6.4,1.163,2,1,1,0,0,1,0,1,0,1,0,1,2
5.5,0.966,2,1,1,0,0,1,0,1,0,1,0,1,2
4.3,0.814,2,1,1,0,0,1,0,1,0,1,0,1,2
3.8,0.708,2,1,1,0,0,1,0,1,0,1,0,1,2
26.0,3.36,4,1,1,1,1,1,1,1,1,1,1,1,2
18.6,2.21,3,1,1,1,1,1,1,1,1,1,1,1,2
17.3,1.93,3,1,1,1,1,1,1,1,1,1,1,1,2
17.1,1.89,3,1,1,1,1,1,1,1,1,1,1,1,2
11.8,1.33,2,1,1,1,1,1,1,1,1,1,1,1,2
7.341,1.635,3,1,1,1,1,1,0,1,1,1,0,1,2
6.398,1.425,3,1,1,1,1,1,0,1,1,1,0,1,2
5.837,1.3,2,1,1,1,1,1,0,1,1,1,0,1,2
4.512,1.005,2,1,1,1,1,1,0,1,1,1,0,1,2
66.9,4.6,4,1,1,0,1,1,0,1,1,1,1,0,0
